"","file","word","n","total","tf","idf","tf_idf","class"
"494","response_34","care",1,52,0.0192307692307692,3.68887945411394,0.0709399895021911,"not_flagged"
"495","response_34","comes",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"496","response_34","did",1,52,0.0192307692307692,2.99573227355399,0.0576102360298844,"not_flagged"
"497","response_34","doesnt",1,52,0.0192307692307692,3.68887945411394,0.0709399895021911,"not_flagged"
"498","response_34","eight",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"499","response_34","got",1,52,0.0192307692307692,2.99573227355399,0.0576102360298844,"not_flagged"
"500","response_34","grade",1,52,0.0192307692307692,3.28341434600577,0.0631425835770341,"not_flagged"
"501","response_34","haha",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"502","response_34","he",2,52,0.0384615384615385,2.07944154167984,0.0799785208338398,"not_flagged"
"503","response_34","head",1,52,0.0192307692307692,3.68887945411394,0.0709399895021911,"not_flagged"
"504","response_34","her",1,52,0.0192307692307692,1.54881329061767,0.0297848709734166,"not_flagged"
"505","response_34","him",3,52,0.0576923076923077,1.81707727721234,0.104831381377635,"not_flagged"
"506","response_34","his",1,52,0.0192307692307692,2.43611648561857,0.0468483939542032,"not_flagged"
"507","response_34","i",1,52,0.0192307692307692,0.470003629245736,0.00903853133164876,"not_flagged"
"508","response_34","in",1,52,0.0192307692307692,1.49165487677772,0.0286856707072638,"not_flagged"
"509","response_34","it",1,52,0.0192307692307692,1.43758765550744,0.0276459164520662,"not_flagged"
"510","response_34","kid",1,52,0.0192307692307692,3.68887945411394,0.0709399895021911,"not_flagged"
"511","response_34","less",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"512","response_34","more",1,52,0.0192307692307692,2.59026716544583,0.0498128301047274,"not_flagged"
"513","response_34","my",1,52,0.0192307692307692,0.948039430188735,0.0182315275036295,"not_flagged"
"514","response_34","nervous",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"515","response_34","no",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"516","response_34","of",2,52,0.0384615384615385,0.980829253011726,0.0377242020389125,"not_flagged"
"517","response_34","off",1,52,0.0192307692307692,3.28341434600577,0.0631425835770341,"not_flagged"
"518","response_34","probably",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"519","response_34","really",1,52,0.0192307692307692,2.99573227355399,0.0576102360298844,"not_flagged"
"520","response_34","rejected",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"521","response_34","rejecting",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"522","response_34","she",2,52,0.0384615384615385,1.98413136187551,0.0763127446875197,"not_flagged"
"523","response_34","sign",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"524","response_34","thats",1,52,0.0192307692307692,3.28341434600577,0.0631425835770341,"not_flagged"
"525","response_34","the",1,52,0.0192307692307692,1.16315080980568,0.0223682848039554,"not_flagged"
"526","response_34","thinks",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"527","response_34","to",1,52,0.0192307692307692,0.531879032963823,0.010228442941612,"not_flagged"
"528","response_34","told",1,52,0.0192307692307692,3.28341434600577,0.0631425835770341,"not_flagged"
"529","response_34","too",1,52,0.0192307692307692,2.59026716544583,0.0498128301047274,"not_flagged"
"530","response_34","top",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"531","response_34","twice",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"532","response_34","up",1,52,0.0192307692307692,1.89711998488588,0.0364830766324208,"not_flagged"
"533","response_34","wanted",1,52,0.0192307692307692,3.68887945411394,0.0709399895021911,"not_flagged"
"534","response_34","was",1,52,0.0192307692307692,1.01473080468741,0.0195140539362963,"not_flagged"
"535","response_34","what",1,52,0.0192307692307692,2.77258872223978,0.0533190138892266,"not_flagged"
"536","response_34","yearbook",1,52,0.0192307692307692,4.38202663467388,0.0842697429744977,"not_flagged"
"537","response_35","a",1,17,0.0588235294117647,0.826678573184468,0.0486281513637922,"not_flagged"
"538","response_35","but",1,17,0.0588235294117647,2.07944154167984,0.122320090687049,"not_flagged"
"539","response_35","dont",1,17,0.0588235294117647,2.59026716544583,0.152368656790931,"not_flagged"
"540","response_35","example",1,17,0.0588235294117647,4.38202663467388,0.257766272627875,"not_flagged"
"541","response_35","have",1,17,0.0588235294117647,1.54881329061767,0.0911066641539803,"not_flagged"
"542","response_35","if",1,17,0.0588235294117647,2.77258872223978,0.163093454249399,"not_flagged"
"543","response_35","just",1,17,0.0588235294117647,2.18480205733766,0.128517768078686,"not_flagged"
"544","response_35","know",1,17,0.0588235294117647,2.77258872223978,0.163093454249399,"not_flagged"
"545","response_35","letting",1,17,0.0588235294117647,3.28341434600577,0.193142020353281,"not_flagged"
"546","response_35","people",1,17,0.0588235294117647,1.81707727721234,0.10688689865955,"not_flagged"
"547","response_35","specific",1,17,0.0588235294117647,4.38202663467388,0.257766272627875,"not_flagged"
"548","response_35","talk",1,17,0.0588235294117647,1.98413136187551,0.116713609522089,"not_flagged"
"549","response_35","there",1,17,0.0588235294117647,2.18480205733766,0.128517768078686,"not_flagged"
"550","response_35","they",1,17,0.0588235294117647,1.89711998488588,0.111595293228581,"not_flagged"
"551","response_35","to",1,17,0.0588235294117647,0.531879032963823,0.0312870019390484,"not_flagged"
"552","response_35","want",1,17,0.0588235294117647,2.99573227355399,0.176219545503176,"not_flagged"
"553","response_35","youre",1,17,0.0588235294117647,3.68887945411394,0.216992909065526,"not_flagged"
"554","response_36","about",1,49,0.0204081632653061,1.67397643357167,0.0341627843586055,"not_flagged"
"555","response_36","and",1,49,0.0204081632653061,0.644357016390513,0.0131501431916431,"not_flagged"
"556","response_36","anything",1,49,0.0204081632653061,3.28341434600577,0.0670084560409341,"not_flagged"
"557","response_36","back",1,49,0.0204081632653061,2.99573227355399,0.0611373933378365,"not_flagged"
"558","response_36","been",1,49,0.0204081632653061,2.30258509299405,0.0469915325100826,"not_flagged"
"559","response_36","being",1,49,0.0204081632653061,2.43611648561857,0.0497166629718075,"not_flagged"
"560","response_36","best",1,49,0.0204081632653061,2.59026716544583,0.0528625952131801,"not_flagged"
"561","response_36","could",1,49,0.0204081632653061,2.99573227355399,0.0611373933378365,"not_flagged"
"562","response_36","even",1,49,0.0204081632653061,2.99573227355399,0.0611373933378365,"not_flagged"
"563","response_36","friends",1,49,0.0204081632653061,1.20397280432594,0.0245708735576722,"not_flagged"
"564","response_36","get",1,49,0.0204081632653061,2.30258509299405,0.0469915325100826,"not_flagged"
"565","response_36","gone",1,49,0.0204081632653061,3.68887945411394,0.0752832541655905,"not_flagged"
"566","response_36","have",2,49,0.0408163265306122,1.54881329061767,0.0632168690048027,"not_flagged"
"567","response_36","honest",1,49,0.0204081632653061,3.68887945411394,0.0752832541655905,"not_flagged"
"568","response_36","hurts",1,49,0.0204081632653061,4.38202663467388,0.0894291149933445,"not_flagged"
"569","response_36","i",2,49,0.0408163265306122,0.470003629245736,0.0191838216018668,"not_flagged"
"570","response_36","if",1,49,0.0204081632653061,2.77258872223978,0.0565834433110159,"not_flagged"
"571","response_36","is",1,49,0.0204081632653061,2.43611648561857,0.0497166629718075,"not_flagged"
"572","response_36","know",1,49,0.0204081632653061,2.77258872223978,0.0565834433110159,"not_flagged"
"573","response_36","let",1,49,0.0204081632653061,3.28341434600577,0.0670084560409341,"not_flagged"
"574","response_36","me",1,49,0.0204081632653061,1.74296930505862,0.0355708021440535,"not_flagged"
"575","response_36","my",1,49,0.0204081632653061,0.948039430188735,0.0193477434732395,"not_flagged"
"576","response_36","of",2,49,0.0408163265306122,0.980829253011726,0.0400338470617031,"not_flagged"
"577","response_36","same",1,49,0.0204081632653061,2.59026716544583,0.0528625952131801,"not_flagged"
"578","response_36","some",1,49,0.0204081632653061,1.98413136187551,0.0404924767729696,"not_flagged"
"579","response_36","start",1,49,0.0204081632653061,4.38202663467388,0.0894291149933445,"not_flagged"
"580","response_36","struggle",1,49,0.0204081632653061,4.38202663467388,0.0894291149933445,"not_flagged"
"581","response_36","talk",1,49,0.0204081632653061,1.98413136187551,0.0404924767729696,"not_flagged"
"582","response_36","that",2,49,0.0408163265306122,1.49165487677772,0.0608838725215395,"not_flagged"
"583","response_36","the",3,49,0.0612244897959184,1.16315080980568,0.0712133148860621,"not_flagged"
"584","response_36","them",1,49,0.0204081632653061,1.89711998488588,0.0387167343854261,"not_flagged"
"585","response_36","they",1,49,0.0204081632653061,1.89711998488588,0.0387167343854261,"not_flagged"
"586","response_36","through",2,49,0.0408163265306122,1.54881329061767,0.0632168690048027,"not_flagged"
"587","response_36","to",3,49,0.0612244897959184,0.531879032963823,0.0325640224263565,"not_flagged"
"588","response_36","truth",1,49,0.0204081632653061,4.38202663467388,0.0894291149933445,"not_flagged"
"589","response_36","type",1,49,0.0204081632653061,4.38202663467388,0.0894291149933445,"not_flagged"
"590","response_36","up",1,49,0.0204081632653061,1.89711998488588,0.0387167343854261,"not_flagged"
"591","response_36","way",1,49,0.0204081632653061,2.99573227355399,0.0611373933378365,"not_flagged"
"592","response_36","with",1,49,0.0204081632653061,1.16315080980568,0.0237377716286874,"not_flagged"
"593","response_36","yourself",1,49,0.0204081632653061,4.38202663467388,0.0894291149933445,"not_flagged"
"594","response_37","a",3,89,0.0337078651685393,0.826678573184468,0.0278655698826225,"flagged"
"595","response_37","addiction",1,89,0.0112359550561798,3.28341434600577,0.0368922960225368,"flagged"
"596","response_37","and",4,89,0.0449438202247191,0.644357016390513,0.0289598659051916,"flagged"
"597","response_37","as",1,89,0.0112359550561798,1.54881329061767,0.017402396523794,"flagged"
"598","response_37","be",1,89,0.0112359550561798,1.98413136187551,0.02229361080759,"flagged"
"599","response_37","before",1,89,0.0112359550561798,2.77258872223978,0.0311526822723571,"flagged"
"600","response_37","being",1,89,0.0112359550561798,2.43611648561857,0.0273720953440289,"flagged"
"601","response_37","big",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"602","response_37","but",1,89,0.0112359550561798,2.07944154167984,0.0233645117042678,"flagged"
"603","response_37","changed",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"604","response_37","clean",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"605","response_37","complete",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"606","response_37","completely",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"607","response_37","convinced",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"608","response_37","doc",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"609","response_37","ended",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"610","response_37","esteem",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"611","response_37","everything",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"612","response_37","family",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"613","response_37","few",1,89,0.0112359550561798,3.28341434600577,0.0368922960225368,"flagged"
"614","response_37","for",2,89,0.0224719101123595,1.43758765550744,0.0323053405732009,"flagged"
"615","response_37","friend",1,89,0.0112359550561798,1.33750419695046,0.0150281370443872,"flagged"
"616","response_37","from",2,89,0.0224719101123595,2.43611648561857,0.0547441906880577,"flagged"
"617","response_37","go",2,89,0.0224719101123595,2.99573227355399,0.0673198263719998,"flagged"
"618","response_37","had",2,89,0.0224719101123595,1.89711998488588,0.0426319097727164,"flagged"
"619","response_37","he",2,89,0.0224719101123595,2.07944154167984,0.0467290234085356,"flagged"
"620","response_37","hell",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"621","response_37","helped",1,89,0.0112359550561798,1.67397643357167,0.0188087239727154,"flagged"
"622","response_37","hes",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"623","response_37","him",5,89,0.0561797752808989,1.81707727721234,0.102082993101817,"flagged"
"624","response_37","his",1,89,0.0112359550561798,2.43611648561857,0.0273720953440289,"flagged"
"625","response_37","i",4,89,0.0449438202247191,0.470003629245736,0.0211237586177859,"flagged"
"626","response_37","isolated",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"627","response_37","issues",1,89,0.0112359550561798,2.43611648561857,0.0273720953440289,"flagged"
"628","response_37","it",1,89,0.0112359550561798,1.43758765550744,0.0161526702866005,"flagged"
"629","response_37","lack",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"630","response_37","late",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"631","response_37","like",1,89,0.0112359550561798,2.99573227355399,0.0336599131859999,"flagged"
"632","response_37","low",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"633","response_37","months",2,89,0.0224719101123595,4.38202663467388,0.0984725086443569,"flagged"
"634","response_37","never",1,89,0.0112359550561798,2.99573227355399,0.0336599131859999,"flagged"
"635","response_37","now",1,89,0.0112359550561798,2.99573227355399,0.0336599131859999,"flagged"
"636","response_37","of",1,89,0.0112359550561798,0.980829253011726,0.0110205534046261,"flagged"
"637","response_37","promised",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"638","response_37","rehab",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"639","response_37","same",1,89,0.0112359550561798,2.59026716544583,0.0291041254544475,"flagged"
"640","response_37","school",2,89,0.0224719101123595,2.59026716544583,0.058208250908895,"flagged"
"641","response_37","see",1,89,0.0112359550561798,3.28341434600577,0.0368922960225368,"flagged"
"642","response_37","self",1,89,0.0112359550561798,3.28341434600577,0.0368922960225368,"flagged"
"643","response_37","skipped",1,89,0.0112359550561798,4.38202663467388,0.0492362543221784,"flagged"
"644","response_37","support",1,89,0.0112359550561798,3.28341434600577,0.0368922960225368,"flagged"
"645","response_37","that",2,89,0.0224719101123595,1.49165487677772,0.0335203343096116,"flagged"
"646","response_37","the",2,89,0.0224719101123595,1.16315080980568,0.0261382204450715,"flagged"
"647","response_37","think",1,89,0.0112359550561798,2.59026716544583,0.0291041254544475,"flagged"
"648","response_37","through",1,89,0.0112359550561798,1.54881329061767,0.017402396523794,"flagged"
"649","response_37","to",2,89,0.0224719101123595,0.531879032963823,0.0119523378194118,"flagged"
"650","response_37","together",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"651","response_37","too",1,89,0.0112359550561798,2.59026716544583,0.0291041254544475,"flagged"
"652","response_37","up",1,89,0.0112359550561798,1.89711998488588,0.0213159548863582,"flagged"
"653","response_37","very",1,89,0.0112359550561798,3.68887945411394,0.0414480837540892,"flagged"
"654","response_37","was",2,89,0.0224719101123595,1.01473080468741,0.0228029394311777,"flagged"
"655","response_37","went",1,89,0.0112359550561798,2.77258872223978,0.0311526822723571,"flagged"
"656","response_37","when",1,89,0.0112359550561798,1.67397643357167,0.0188087239727154,"flagged"
"657","response_37","who",1,89,0.0112359550561798,2.07944154167984,0.0233645117042678,"flagged"
"658","response_37","with",1,89,0.0112359550561798,1.16315080980568,0.0130691102225357,"flagged"
"659","response_37","would",1,89,0.0112359550561798,2.77258872223978,0.0311526822723571,"flagged"
"660","response_38","a",2,59,0.0338983050847458,0.826678573184468,0.0280230024808294,"not_flagged"
"661","response_38","always",2,59,0.0338983050847458,2.43611648561857,0.0825802198514769,"not_flagged"
"662","response_38","an",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"not_flagged"
"663","response_38","and",2,59,0.0338983050847458,0.644357016390513,0.0218426107251021,"not_flagged"
"664","response_38","be",1,59,0.0169491525423729,1.98413136187551,0.0336293451165341,"not_flagged"
"665","response_38","been",1,59,0.0169491525423729,2.30258509299405,0.0390268659829499,"not_flagged"
"666","response_38","confines",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"667","response_38","ear",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"668","response_38","express",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"669","response_38","fixed",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"670","response_38","for",2,59,0.0338983050847458,1.43758765550744,0.0487317849324556,"not_flagged"
"671","response_38","good",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"not_flagged"
"672","response_38","head",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"not_flagged"
"673","response_38","heard",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"674","response_38","i",1,59,0.0169491525423729,0.470003629245736,0.00796616320755484,"not_flagged"
"675","response_38","ive",2,59,0.0338983050847458,2.77258872223978,0.0939860583810095,"not_flagged"
"676","response_38","just",2,59,0.0338983050847458,2.18480205733766,0.0740610866894123,"not_flagged"
"677","response_38","lent",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"678","response_38","listener",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"679","response_38","lot",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"not_flagged"
"680","response_38","much",1,59,0.0169491525423729,2.77258872223978,0.0469930291905048,"not_flagged"
"681","response_38","necessarily",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"682","response_38","need",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"not_flagged"
"683","response_38","not",2,59,0.0338983050847458,2.59026716544583,0.0878056666252823,"not_flagged"
"684","response_38","of",2,59,0.0338983050847458,0.980829253011726,0.0332484492546348,"not_flagged"
"685","response_38","others",1,59,0.0169491525423729,3.28341434600577,0.0556510906102673,"not_flagged"
"686","response_38","own",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"not_flagged"
"687","response_38","people",2,59,0.0338983050847458,1.81707727721234,0.0615958399055032,"not_flagged"
"688","response_38","relief",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"689","response_38","so",2,59,0.0338983050847458,1.98413136187551,0.0672586902330682,"not_flagged"
"690","response_38","someone",1,59,0.0169491525423729,2.59026716544583,0.0439028333126411,"not_flagged"
"691","response_38","speak",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"692","response_38","the",1,59,0.0169491525423729,1.16315080980568,0.019714420505181,"not_flagged"
"693","response_38","their",2,59,0.0338983050847458,2.43611648561857,0.0825802198514769,"not_flagged"
"694","response_38","themselves",1,59,0.0169491525423729,3.28341434600577,0.0556510906102673,"not_flagged"
"695","response_38","they",1,59,0.0169491525423729,1.89711998488588,0.0321545760150149,"not_flagged"
"696","response_38","theyre",1,59,0.0169491525423729,3.28341434600577,0.0556510906102673,"not_flagged"
"697","response_38","think",1,59,0.0169491525423729,2.59026716544583,0.0439028333126411,"not_flagged"
"698","response_38","thoughts",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"699","response_38","to",6,59,0.101694915254237,0.531879032963823,0.0540893931827617,"not_flagged"
"700","response_38","trapped",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"701","response_38","want",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"not_flagged"
"702","response_38","within",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"not_flagged"
"703","response_39","almost",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"flagged"
"704","response_39","alone",1,59,0.0169491525423729,3.28341434600577,0.0556510906102673,"flagged"
"705","response_39","and",1,59,0.0169491525423729,0.644357016390513,0.0109213053625511,"flagged"
"706","response_39","anything",1,59,0.0169491525423729,3.28341434600577,0.0556510906102673,"flagged"
"707","response_39","as",2,59,0.0338983050847458,1.54881329061767,0.0525021454446666,"flagged"
"708","response_39","back",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"flagged"
"709","response_39","be",1,59,0.0169491525423729,1.98413136187551,0.0336293451165341,"flagged"
"710","response_39","best",1,59,0.0169491525423729,2.59026716544583,0.0439028333126411,"flagged"
"711","response_39","came",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"flagged"
"712","response_39","cancer",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"flagged"
"713","response_39","caught",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"flagged"
"714","response_39","could",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"flagged"
"715","response_39","day",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"flagged"
"716","response_39","diagnosed",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"flagged"
"717","response_39","did",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"flagged"
"718","response_39","didnt",1,59,0.0169491525423729,3.28341434600577,0.0556510906102673,"flagged"
"719","response_39","during",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"flagged"
"720","response_39","every",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"flagged"
"721","response_39","for",1,59,0.0169491525423729,1.43758765550744,0.0243658924662278,"flagged"
"722","response_39","friends",1,59,0.0169491525423729,1.20397280432594,0.0204063187173887,"flagged"
"723","response_39","get",1,59,0.0169491525423729,2.30258509299405,0.0390268659829499,"flagged"
"724","response_39","have",1,59,0.0169491525423729,1.54881329061767,0.0262510727223333,"flagged"
"725","response_39","he",3,59,0.0508474576271186,2.07944154167984,0.105734315678636,"flagged"
"726","response_39","helped",1,59,0.0169491525423729,1.67397643357167,0.0283724819249436,"flagged"
"727","response_39","him",3,59,0.0508474576271186,1.81707727721234,0.0923937598582548,"flagged"
"728","response_39","i",4,59,0.0677966101694915,0.470003629245736,0.0318646528302194,"flagged"
"729","response_39","in",1,59,0.0169491525423729,1.49165487677772,0.0252822860470799,"flagged"
"730","response_39","just",1,59,0.0169491525423729,2.18480205733766,0.0370305433447061,"flagged"
"731","response_39","much",1,59,0.0169491525423729,2.77258872223978,0.0469930291905048,"flagged"
"732","response_39","my",1,59,0.0169491525423729,0.948039430188735,0.0160684649184531,"flagged"
"733","response_39","of",1,59,0.0169491525423729,0.980829253011726,0.0166242246273174,"flagged"
"734","response_39","one",1,59,0.0169491525423729,2.18480205733766,0.0370305433447061,"flagged"
"735","response_39","or",1,59,0.0169491525423729,2.59026716544583,0.0439028333126411,"flagged"
"736","response_39","school",2,59,0.0338983050847458,2.59026716544583,0.0878056666252823,"flagged"
"737","response_39","so",1,59,0.0169491525423729,1.98413136187551,0.0336293451165341,"flagged"
"738","response_39","that",1,59,0.0169491525423729,1.49165487677772,0.0252822860470799,"flagged"
"739","response_39","time",1,59,0.0169491525423729,2.99573227355399,0.0507751232805761,"flagged"
"740","response_39","to",2,59,0.0338983050847458,0.531879032963823,0.0180297977275872,"flagged"
"741","response_39","too",1,59,0.0169491525423729,2.59026716544583,0.0439028333126411,"flagged"
"742","response_39","treatment",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"flagged"
"743","response_39","up",1,59,0.0169491525423729,1.89711998488588,0.0321545760150149,"flagged"
"744","response_39","visited",1,59,0.0169491525423729,4.38202663467388,0.0742716378758285,"flagged"
"745","response_39","was",2,59,0.0338983050847458,1.01473080468741,0.0343976543961833,"flagged"
"746","response_39","when",2,59,0.0338983050847458,1.67397643357167,0.0567449638498872,"flagged"
"747","response_39","with",2,59,0.0338983050847458,1.16315080980568,0.0394288410103621,"flagged"
"748","response_39","work",1,59,0.0169491525423729,3.68887945411394,0.0625233805782023,"flagged"
"749","response_4","cant",1,11,0.0909090909090909,3.68887945411394,0.335352677646721,"not_flagged"
"750","response_4","have",1,11,0.0909090909090909,1.54881329061767,0.14080120823797,"not_flagged"
"751","response_4","i",2,11,0.181818181818182,0.470003629245736,0.0854552053174065,"not_flagged"
"752","response_4","indirectly",1,11,0.0909090909090909,4.38202663467388,0.398366057697626,"not_flagged"
"753","response_4","may",1,11,0.0909090909090909,3.28341434600577,0.298492213273252,"not_flagged"
"754","response_4","of",1,11,0.0909090909090909,0.980829253011726,0.0891662957283387,"not_flagged"
"755","response_4","one",1,11,0.0909090909090909,2.18480205733766,0.198618368848878,"not_flagged"
"756","response_4","reallyi",1,11,0.0909090909090909,4.38202663467388,0.398366057697626,"not_flagged"
"757","response_4","think",2,11,0.181818181818182,2.59026716544583,0.470957666444696,"not_flagged"
"758","response_40","a",1,13,0.0769230769230769,0.826678573184468,0.0635906594757283,"not_flagged"
"759","response_40","be",1,13,0.0769230769230769,1.98413136187551,0.152625489375039,"not_flagged"
"760","response_40","dont",1,13,0.0769230769230769,2.59026716544583,0.19925132041891,"not_flagged"
"761","response_40","else",1,13,0.0769230769230769,3.68887945411394,0.283759958008764,"not_flagged"
"762","response_40","for",1,13,0.0769230769230769,1.43758765550744,0.110583665808265,"not_flagged"
"763","response_40","i",1,13,0.0769230769230769,0.470003629245736,0.0361541253265951,"not_flagged"
"764","response_40","im",1,13,0.0769230769230769,2.99573227355399,0.230440944119538,"not_flagged"
"765","response_40","qualified",1,13,0.0769230769230769,4.38202663467388,0.337078971897991,"not_flagged"
"766","response_40","resource",1,13,0.0769230769230769,3.68887945411394,0.283759958008764,"not_flagged"
"767","response_40","serious",1,13,0.0769230769230769,3.68887945411394,0.283759958008764,"not_flagged"
"768","response_40","someone",1,13,0.0769230769230769,2.59026716544583,0.19925132041891,"not_flagged"
"769","response_40","think",1,13,0.0769230769230769,2.59026716544583,0.19925132041891,"not_flagged"
"770","response_40","to",1,13,0.0769230769230769,0.531879032963823,0.0409137717664479,"not_flagged"
"771","response_41","and",1,19,0.0526315789473684,0.644357016390513,0.0339135271784481,"flagged"
"772","response_41","because",1,19,0.0526315789473684,2.59026716544583,0.136329850812938,"flagged"
"773","response_41","cocaine",1,19,0.0526315789473684,4.38202663467388,0.23063298077231,"flagged"
"774","response_41","dealing",1,19,0.0526315789473684,2.99573227355399,0.157670119660736,"flagged"
"775","response_41","depression",1,19,0.0526315789473684,2.43611648561857,0.128216657137819,"flagged"
"776","response_41","drugs",1,19,0.0526315789473684,4.38202663467388,0.23063298077231,"flagged"
"777","response_41","for",1,19,0.0526315789473684,1.43758765550744,0.0756625081846022,"flagged"
"778","response_41","friend",1,19,0.0526315789473684,1.33750419695046,0.0703949577342347,"flagged"
"779","response_41","girls",1,19,0.0526315789473684,3.68887945411394,0.194151550216523,"flagged"
"780","response_41","hard",1,19,0.0526315789473684,3.68887945411394,0.194151550216523,"flagged"
"781","response_41","many",1,19,0.0526315789473684,2.77258872223978,0.145925722223146,"flagged"
"782","response_41","my",1,19,0.0526315789473684,0.948039430188735,0.0498968121151966,"flagged"
"783","response_41","of",1,19,0.0526315789473684,0.980829253011726,0.0516225922637751,"flagged"
"784","response_41","one",1,19,0.0526315789473684,2.18480205733766,0.11498958196514,"flagged"
"785","response_41","times",1,19,0.0526315789473684,3.28341434600577,0.172811281368725,"flagged"
"786","response_41","tried",1,19,0.0526315789473684,3.28341434600577,0.172811281368725,"flagged"
"787","response_41","was",1,19,0.0526315789473684,1.01473080468741,0.053406884457232,"flagged"
"788","response_41","who",1,19,0.0526315789473684,2.07944154167984,0.10944429166736,"flagged"
"789","response_41","with",1,19,0.0526315789473684,1.16315080980568,0.0612184636739832,"flagged"
"790","response_42","a",1,44,0.0227272727272727,0.826678573184468,0.0187881493905561,"not_flagged"
"791","response_42","about",1,44,0.0227272727272727,1.67397643357167,0.0380449189448107,"not_flagged"
"792","response_42","always",1,44,0.0227272727272727,2.43611648561857,0.0553662837640584,"not_flagged"
"793","response_42","and",1,44,0.0227272727272727,0.644357016390513,0.0146444776452389,"not_flagged"
"794","response_42","as",1,44,0.0227272727272727,1.54881329061767,0.0352003020594924,"not_flagged"
